"Shannon H.'s review of Oh My Burger",-3.580848081851293
"Katsu - West Rogers Park - Chicago, IL",-3.567068839964475
"Bad Saint - Columbia Heights - Washington, DC",-3.565137160582833
"District Tap House - Midtown West - New York, NY",-3.555540545237838
"Ara On - The Loop - Chicago, IL",-3.550599239148612
"Hinoki & The Bird - Century City - Los Angeles, CA",-3.4274082737445863
"The Roost Carolina Kitchen - Lakeview - Chicago, IL",-3.4117868997590404
"Maral T.'s review of Blue Cow Kitchen & Bar",-3.3919158871243504
"Debbie K.'s review of Lankford Grocery",-3.38845457350241
"Longman & Eagle - Logan Square - Chicago, IL",-3.3775710237009924
"Feast Kitchen & Grill - Hollywood - Hollywood, CA",-3.3764174298142753
"Burgerlords - Chinatown - Los Angeles, CA",-3.3485311163259732
"Bang Ga Nae Korean Restaurant - Alexandria, VA",-3.294633522878793
"Delfina - Mission - San Francisco, CA",-3.2728559869191485
"LAssiette - Fairfax - Los Angeles, CA",-3.2639567796803686
"E K Valley Restaurant - Culver City - Culver City, CA",-3.2321543317316594
"Hollywood  Burger - Hollywood - Los Angeles, CA",-3.2137510948120105
"Belly & Snout - Koreatown - Los Angeles, CA",-3.0945014832681346
"Nichole L.'s review of Flub A Dub Chub's",-3.081922639082639
"Flores and Sons - Sawtelle - Los Angeles, CA",-3.0635078723707942
"Beucherts Saloon - Capitol Hill - Washington, DC",-3.039875660805428
"The Pig - Logan Circle - Washington, DC",-3.021728095138634
"Pok Pok LA - Chinatown - Los Angeles, CA",-3.0192996703950796
"Los Cuates - Old Town Alexandria - Alexandria, VA",-2.9647691847233637
"Catch 56 - Hollywood - Los Angeles, CA",-2.957592771327555
"YoYos HotDog - Fourth Ward - Houston, TX",-2.9478560878895372
"Green Apple PHOever - The Loop - Chicago, IL",-2.9318401256957918
"Nara Thai Express - Midtown - Houston, TX",-2.904508024012513
"Hunky Dory - The Heights - Houston, TX",-2.895302730770372
"Del Friscos Double Eagle Steak House - Galleria/Uptown - Houston, TX",-2.8401255612849843
"Bill P.'s review of Thunder Burger & Bar",-2.821880778222879
"Cafe Beaujolais - Eagle Rock - Los Angeles, CA",-2.8162498750704787
"Bareburger - Hell's Kitchen - New York, NY",-2.8065800606210503
"Mr. C - Pico-Robertson - Los Angeles, CA",-2.777284122768283
"RPM Italian - Near North Side - Chicago, IL",-2.7759341049414403
"Running Goose - Hollywood - Los Angeles, CA",-2.7304897082128425
"Sushi by H - Beverly Grove - Los Angeles, CA",-2.7184910634377757
"Mike S.'s review of Shake Shack",-2.6576658588215163
"BuffBurger - Spring Branch - Houston, TX",-2.6416453948546024
"Cooking Girl - Fourth Ward - Houston, TX",-2.607947562029386
"The Smith - Midtown East - New York, NY",-2.603857092121943
"Burger & Barrel - SoHo - New York, NY",-2.6022397564543804
"Rito Loco Restaurant - Shaw - Washington, DC",-2.5957626041182054
"Gale Street Inn - Jefferson Park - Chicago, IL",-2.582865504753488
"Blue Ribbon Brasserie - South Village - New York, NY",-2.5622425736628536
"Jacks Wife Freda - SoHo - New York, NY",-2.5583923876412453
"Silvestre Cafe - Brookland - Washington, DC",-2.525399112074406
"HQ Howard Quintero - Irving Park - Chicago, IL",-2.5127609375961697
"Del Friscos Double Eagle Steak House - Washington, DC",-2.510359494667552
"Sono Wood Fired - Near North Side - Chicago, IL",-2.49059717322871
"Matchbox Chinatown - Chinatown - Washington, DC",-2.4872460236232112
"Berlins - Beverly Grove - Los Angeles, CA",-2.468982756353003
"The Cavalier - SoMa - San Francisco, CA",-2.4421614586551317
"Ercilias Restaurant - Mount Pleasant - Washington, DC",-2.4250782262868693
"The Big Board - H Street Corridor/Atlas District/Near Northeast - Washington, DC",-2.420050295497371
"TrueBurger - Oakland, CA",-2.419149612613858
"Murphys Red Hots - Lakeview - Chicago, IL",-2.388602344239707
"The Capital Grille - Near North Side - Chicago, IL",-2.3842488420808823
"Oegadgib - Annandale, VA",-2.3729111951389954
"The Bun Truck - Koreatown - Los Angeles, CA",-2.3603489318600444
"Wood Spoon - Downtown - Los Angeles, CA",-2.3268784406431275
"Upstate - East Village - New York, NY",-2.2931244582890526
"Bensons NYC - Lower East Side - New York, NY",-2.2867185457995554
"Boeufhaus - Humboldt Park - Chicago, IL",-2.2774428891763603
